oos_period,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
150,5.1492750268942765e-05,0.01234029704649482,0.8497957040711832,3.591786086645359e-06,0.00033007614784392,0.13576752048086357,0.0008056857896385145,0.000905631927620391
151,2.1407045559230806e-05,0.5558757950317837,0.026862855386332478,2.4206418187742267e-06,0.0006901712167301836,0.4153658789933243,9.994773629229264e-05,0.001081523948159024
152,0.3825996637652288,0.14585228196741373,0.03168567465562394,2.1632346955656992e-07,0.1171278331016088,0.1944080606118401,0.04510754057664416,0.08321872899817091
153,1.0728332747036101e-05,0.000727250540624986,0.01787446374155805,2.629317617822079e-06,0.0037626126644178404,0.17072014387338633,0.04626718304602635,0.7606349884836215
154,0.008431539630726202,0.03640247998134977,0.021771996563672517,0.04071384766210828,0.03970172774990498,0.3406327035219278,0.12257525758496991,0.3897704473053404
155,0.03067117857637161,0.04015227055378733,3.609041657155098e-07,0.12389030781834769,0.02783141484800112,0.2392156328295478,0.3028379850139164,0.2354008494558624
156,4.295565416794037e-06,0.16861647441431374,1.2608667685054762e-06,0.00017528514368001609,0.018936724389506616,0.6775526262019633,0.13469294586643762,2.0387551913380977e-05
157,9.924742302768932e-06,3.0277185542807282e-05,2.0176126650993447e-06,0.08474741666641532,6.701701795259214e-05,0.8024968097581624,0.04988660439246109,0.06275993262449794
158,1.2713027059710178e-06,0.06321407664729929,5.396580086803402e-07,0.20834697967299412,0.06431245404535028,0.6023782467441124,0.02551688750677983,0.036229544422749366
159,7.377707193795316e-05,0.014845830017150407,5.286568635583912e-06,0.001868643392681736,0.0004779681167923483,0.7351361828916536,0.1995451845078119,0.048047127433336556
160,0.014218663591390956,0.10875557805443352,0.004402588348047966,0.5349544329594911,0.013455035912397904,0.03261954460598448,0.16802869615629365,0.12356546037196058
161,0.10091461063645488,0.09774610590805755,3.8496374230451935e-07,0.5564011608389299,0.07949362285288529,0.03372395394765861,0.04144528937280404,0.09027487147946753
162,4.420648617570556e-05,0.005546405907765901,4.279821216264118e-06,0.9193060442633455,0.052120370880116604,0.020859764721368555,0.001916304878252528,0.00020262304175886842
163,0.08055476618828357,0.18133832397392238,0.024097127333494443,0.22961120983039116,0.11472019280937759,0.18735353789001125,0.0870991037646284,0.09522573820989119
164,2.2708234223455658e-08,0.009713780674977754,1.1774382075482604e-08,0.011175168696206767,0.9449992332143473,0.02003576299710599,0.014076003129844398,1.680490156846919e-08
165,0.11884672757613989,2.7948170423651717e-07,1.747480088367086e-07,0.4019095866457615,0.12232881706834052,0.08760428447347887,0.1891867305371252,0.080123399469441
166,0.26625826143963055,0.08239008441885795,2.1437047560432387e-06,0.018578730983198812,1.0027876462648217e-06,0.015098132974469549,0.617664750087223,6.893604217851346e-06
167,0.04307834594241863,0.004853330146253407,3.994693627849895e-06,0.19277934864191953,0.0002954151781165308,0.000288169958839069,0.7586614190718318,3.997636699303396e-05
168,0.10490066529193479,0.03706065369463197,1.8117921826574458e-07,0.4017566874155707,0.12393233664606298,0.12277191870279901,0.20710636491063245,0.002471192159149922
169,0.34232409157796484,0.07241671146509124,0.10121820172304416,0.14334805446683127,0.034193878476406876,0.08693717267874201,0.16025120159504097,0.05931068801687869
170,0.03594846980803734,0.9257258898672576,4.176492574715734e-08,0.007000999950078322,0.006842866940016522,0.01982107695934002,0.004660610415098892,4.4295245641013024e-08
171,0.0007064454247511222,0.847797584518802,0.005101105866757204,0.02877781576583113,0.11184249755120727,0.00012153299588762848,0.001445187711495981,0.004207830165267566
172,9.196761158884825e-09,0.9920508653741942,9.245145968507288e-09,9.149902828245485e-09,9.564603638885912e-09,3.621540685380828e-05,0.004259671774320008,0.003653210288218363
173,1.1850755856133047e-07,0.9995309495307758,1.5895043301728216e-07,1.40170232201311e-07,2.0220913939742323e-05,3.0961772079979316e-07,0.0004479316894549477,1.7061988491486287e-07
174,5.448276769574913e-07,2.5899945536285367e-05,1.8775082650714492e-06,7.352273856130897e-07,1.8349377359037261e-06,2.0138569311957233e-05,0.9999481787107805,7.90273307811325e-07
175,9.521811990755332e-06,6.408739818686243e-05,2.6017918701675578e-05,4.957443647881657e-07,5.124479014579902e-05,1.7771822354334047e-06,0.9998238464405118,2.3008713862770583e-05
176,5.425155309644921e-06,3.296854300393113e-05,2.7692855253012754e-05,1.0453800143541704e-06,2.1009172422833926e-05,6.4621840232806e-07,0.9999057254106527,5.4872649412256485e-06
177,1.3607106438919988e-07,0.9983137357774237,1.2982520093685213e-07,8.048244175518178e-08,1.391546093696192e-07,7.331240832277892e-08,0.001685607829422323,9.754742915872394e-08
178,0.0011630396554819823,0.056662932128224555,0.507004112603246,5.115466127154426e-08,0.42902293625117305,0.0002193008595408729,0.00020556164813325114,0.005722065699539006
179,1.6347197868108998e-07,0.9966829303761874,2.9669227992578727e-07,1.1499176733445458e-07,3.90827933121609e-07,1.1296845029446126e-07,0.0033158108818703794,1.7978953280049753e-07
180,2.2138600009899173e-09,0.0006070155210334492,2.97657675400763e-09,1.2190114050900658e-09,0.15946295280048184,1.10300230554291e-09,0.8399300225970784,1.5689558564304742e-09
181,3.4850507356226027e-06,4.501070527992102e-05,2.5401242965088003e-05,5.18656816835392e-07,1.0146238099400535e-05,7.467188724864209e-07,0.9999118279673116,2.863419919048156e-06
182,0.0001945824969926737,0.00010468416682134656,0.0003000881487195073,2.382158277515927e-08,0.0002623086161907062,0.0036422611597627477,0.9953734086780809,0.00012264291184925104
183,0.0057945500734876455,0.0008136979999207552,0.5705823042567778,3.432948274499584e-05,0.4174984501261814,0.00023638708967380553,0.005011747853489918,2.853311772365272e-05
184,8.751531750770301e-08,7.088775116645094e-08,0.5838932042166758,6.233164139167321e-08,0.4157669142362439,7.97527480992081e-08,0.0003394417922645768,1.3926735753623872e-07
185,8.454171987626367e-08,7.33920134508098e-08,0.9997458992737828,6.758328612370496e-08,1.5073946653468807e-07,6.208175517862966e-08,0.0002535423366707803,1.200513053286768e-07
186,1.1725734315118337e-05,2.46402416000162e-07,2.6345504728305835e-05,1.5221204173548732e-06,1.6721271955475542e-05,1.2402120365608698e-05,0.9999031661052332,2.7870740568857543e-05
187,4.361693437775889e-06,1.0462039579726453e-06,1.3595913470477122e-05,9.882365788894725e-07,3.358126002325876e-05,6.031671066460073e-07,0.9999441308202585,1.692705166479896e-06
188,1.5519126475497445e-07,9.162201088904057e-08,5.596498265249964e-07,9.333745730261206e-08,0.9981099710254452,1.0362559515920973e-07,0.001888897004239193,1.2854416098787355e-07
189,4.1989377953212826e-07,1.5284567202939008e-07,2.553091561381833e-07,1.4462853873055216e-07,0.9970979848519029,1.988353735369434e-07,0.002900552165886901,2.914696903486945e-07
190,1.169632795430238e-05,1.2454827613963117e-06,3.0706790521035184e-06,1.1055548009597891e-06,0.00010170109807463912,6.7966062318038e-07,0.9998550846689932,2.5416527740255544e-05
191,8.343939335599172e-06,1.7218288034465293e-06,0.00035707194489941683,2.342023649009881e-06,5.5329193513347936e-05,2.6187089110017867e-06,0.9995721280806565,4.4428023159532593e-07
192,7.119208608925139e-07,5.910191400742023e-06,5.907886056538678e-06,6.886017084086161e-06,5.498871082991968e-05,5.083814248542194e-06,0.9999111326275286,9.378831990586191e-06
