t,actual,common_shock
0,0.1609306434127818,0.15235853987721568
1,-0.5225403921282736,-0.5199920531202478
2,0.38103102883422507,0.3752255979032286
3,0.4879492141477917,0.47028235819560693
4,-0.9557420923538527,-0.9755175943269182
5,-0.6330763820477132,-0.651089753431159
6,0.08593667205018526,0.06392020158364269
7,-0.16472000940625525,-0.1581212961717911
8,-0.011976709801753938,-0.008400578752144398
9,-0.43123163481479765,-0.42652196378679
10,0.43448303527283677,0.4396989874314143
11,0.39074534068487493,0.38889596771447416
12,0.0341170325353615,0.03301534878060802
13,0.5533202186722583,0.5636206034840164
14,0.22204025960601093,0.2337546711260228
15,-0.44068508812082274,-0.4296462314416191
16,0.1744858744778559,0.18437539204124942
17,-0.4877116243050423,-0.47944130041449945
18,0.44134851721227897,0.43922515065363626
19,-0.03369993446482522,-0.024962955493126448
20,-0.09941115618268055,-0.09243118177263028
21,-0.33454544962583854,-0.3404647722019707
22,0.5998438769437753,0.6112706693370151
23,-0.08689506661984037,-0.07726474103440108
24,-0.22964802168672332,-0.2141639110815536
25,-0.19525798969401556,-0.1760667752441148
26,0.23791530329462937,0.26615459277667436
27,0.15278723554298973,0.18272203218203917
28,0.19484406530321383,0.2063663057979942
29,0.19124395739738884,0.21541050150394137
30,1.0349611563038899,1.0708238004352306
31,-0.25208949802528363,-0.2032075081923078
32,-0.2877291715024635,-0.25612136453576867
33,-0.4431175681458466,-0.40688636412393886
34,0.27150211666236335,0.3079897112877478
35,0.523970722323999,0.5644861463604458
36,-0.1069333816479153,-0.056973728827437536
37,-0.47238939776788613,-0.420078238481264
38,-0.4399693310748763,-0.4122406078456198
39,0.31148837989283656,0.32529639391235055
40,0.34928969340428445,0.37162708560172114
41,0.2557154829857777,0.2715771341525975
42,-0.3569317325378307,-0.33275485364434715
43,0.07414010625141408,0.11608066153335989
44,0.026597458465064602,0.05834290457036411
45,0.08919978072564247,0.10934429836450647
46,0.4260303938457099,0.4357143889740949
47,0.0974151267667604,0.11179777438734113
48,0.3234063765753468,0.33945678153594744
49,0.02523678532042637,0.03378953474444573
50,0.13992191029445378,0.14455969934499208
51,0.30706994915576147,0.3156441129192702
52,-0.7533427918925236,-0.7285779099278332
53,-0.1834617382019209,-0.15983560817865067
54,-0.24802236077730688,-0.23518632714639776
55,-0.34425084064292166,-0.31943892412167096
56,-0.1559954483178328,-0.13757112561334187
57,0.7323617498640439,0.7474706556171979
58,-0.4405229809674523,-0.4329155578466216
59,0.4852515091720998,0.4841391772957404
60,-0.8472672063507964,-0.8414348858079024
61,-0.189444429537431,-0.16744251499288743
62,0.05403942275113042,0.0813765325525028
63,0.2746653290535368,0.2931111656796391
64,0.3317474142350655,0.3556132898964275
65,0.3658673087000242,0.3966736175999626
66,-0.2233823484434036,-0.1743625361242188
67,-0.262669233105959,-0.23117589633228358
68,0.4057517402691546,0.4289879406285769
69,-0.11118940298748212,-0.09565216244080745
70,-0.6437031483478409,-0.6378431616689609
71,-0.5667365100651862,-0.5666436070017403
72,-0.4622623346160469,-0.45972614300080566
73,0.24440653937041878,0.24858037202688202
74,0.06276339173289815,0.07121286803528262
75,0.36314060827564965,0.3452426770338841
76,-0.1901692716135072,-0.21362632316826713
77,0.09808889267960272,0.07926984553835711
78,0.33626921186657677,0.31279519698366837
79,-0.14130794415577397,-0.1546732698601192
80,0.2567980116689432,0.22838761877870573
81,-0.30916326860115956,-0.33096297053332563
82,-0.15471636702414515,-0.1815269232825359
83,-0.15339861444334246,-0.19086894699916454
84,-0.5566018047966478,-0.5979198227945198
85,0.28574895830885927,0.2434862403927909
86,-0.1923304313367334,-0.23470117010136193
87,0.048053387159601196,0.006247059363843715
88,0.27641267235943695,0.24037332945295448
89,0.2548100966237575,0.22326558801497204
90,0.3790329668316879,0.3326925544863931
91,-0.003987696236268608,-0.049242742254711806
92,-0.1742520726974614,-0.21164915602207687
93,-0.0076249980971991455,-0.039859105453199525
